Date,QQQ_price,QQQ_predicted_volatility,SPY_price,SPY_predicted_volatility,WBA_price,WBA_predicted_volatility,WMT_price,WMT_predicted_volatility,DAL_price,DAL_predicted_volatility,SPY_price,SPY_predicted_volatility,TRT_price,TRT_predicted_volatility,BBY_price,BBY_predicted_volatility,DLTR_price,DLTR_predicted_volatility,AMZN_price,AMZN_predicted_volatility
2024-01-04,396.2799987792969,0.8954763275037257,467.2799987792969,0.6208323928763197,24.260000228881836,2.7485723461287233,52.586666107177734,1.2616290246157655,39.20000076293945,1.769076932187079,5.0,2.550035862400401,75.30000305175781,1.9125891524330259,136.17999267578125,1.8847699781985712,144.57000732421875,1.801788492061345
2024-01-05,396.75,0.9525036028029061,467.9200134277344,0.694065993506343,25.010000228881836,2.661497101008185,52.23666763305664,0.8109071741813254,40.540000915527344,1.916724833533701,5.090000152587891,2.5723050672844168,75.83000183105469,1.7648570727818578,136.2899932861328,1.9986849718979076,145.24000549316406,1.8538869546143417
2024-01-06,,0.917622552352556,,0.6878908721631967,,2.8230914023525338,,0.719443605669624,,1.8286461005961359,,2.4729490009790447,,1.7642201599747322,,1.9565772039807636,,1.8016588709280528
2024-01-07,,0.9293564511177467,,0.6744037623395436,,2.928288278014662,,0.9696870209409835,,1.8428633108077241,,2.5006915438025525,,1.730292944730966,,1.9303351925603789,,2.1271019350869196
2024-01-08,404.95001220703125,0.9317695493560679,474.6000061035156,0.6813185322962594,25.6299991607666,2.875471015951222,52.75,0.9481041643860337,41.630001068115234,1.839829695131716,5.010000228881836,2.4979283139030377,75.54000091552734,1.7461051734022437,137.57000732421875,1.931250654717235,149.10000610351562,2.1183487838311335
2024-01-09,405.75,0.927399979453585,473.8800048828125,0.677959782189436,25.360000610351562,2.863485242703645,53.10333251953125,0.9469720377540409,42.31999969482422,1.8926355567105968,5.0,2.49148112529395,75.16000366210938,1.736561018369695,138.0399932861328,1.9331259454334726,151.3699951171875,2.153716621931783
2024-01-10,408.5,0.9136404057048144,476.55999755859375,0.6802416801050858,24.68000030517578,2.792369300134593,53.76333236694336,1.0815256886951772,42.11000061035156,1.9507394144240189,5.039999961853027,2.3332182937484798,75.7699966430664,1.6981212439697255,137.6199951171875,1.9174904457032067,153.72999572753906,2.059463833568254
2024-01-11,409.3500061035156,0.9300438684178923,476.3500061035156,0.6689217759090194,24.030000686645508,3.0405794651626916,53.70333480834961,0.8858166926184743,42.2599983215332,1.9342508538430019,4.989999771118164,2.2098280918269793,74.6500015258789,1.7187429046660543,135.22000122070312,1.906128389759985,155.17999267578125,2.1304732634034025
2024-01-12,409.55999755859375,0.895876474201378,476.67999267578125,0.6561281402791997,23.270000457763672,2.8334583261212907,53.77333450317383,1.2930813403497279,38.470001220703125,1.8335022804404824,4.980000019073486,2.204319060182767,73.86000061035156,1.6755795151661057,135.75999450683594,1.9001715664336098,154.6199951171875,1.9091010252523348
2024-01-13,,0.9069535216284216,,0.643960069950033,,2.772394203452827,,0.8580183389942727,,1.8164075459798894,,2.0915062465069028,,1.6688579267567942,,1.9154815302299852,,1.8280767682933987
2024-01-14,,0.8803340880783477,,0.6304761697531005,,3.021153907384696,,0.7767141484939387,,3.6250404367642317,,1.9763801605518434,,1.671852716881061,,1.9059877254120852,,1.721125350863983
2024-01-15,,0.9015154420289094,,0.5690885402027259,,3.0155223157410234,,0.7781973445867333,,3.702190383373128,,1.9756828469734025,,1.6731997096010212,,1.9083343976631488,,1.7217664157844574
2024-01-16,409.5199890136719,0.9185602322866895,474.92999267578125,0.5676635201299983,22.8700008392334,2.9804473513527774,53.94333267211914,0.7622511365507737,37.470001220703125,3.6728696382323025,5.03000020980835,1.9683082673863,71.86000061035156,1.6711943475321867,135.9600067138672,1.9090037481318236,153.16000366210938,1.7217133609565767
2024-01-17,407.2099914550781,0.9185602322866895,472.2900085449219,0.5676635201299983,22.170000076293945,2.9804473513527774,53.689998626708984,0.7622511365507737,37.13999938964844,3.6728696382323025,4.989999771118164,1.9683082673863,71.13999938964844,1.6711943475321867,135.39999389648438,1.9090037481318236,151.7100067138672,1.7217133609565767
2024-01-18,412.989990234375,0.9301550991231636,476.489990234375,0.6543455892677187,22.149999618530273,2.86463458053153,54.413333892822266,0.9429587464300633,38.09000015258789,2.0040190174177157,4.980000019073486,1.9812834064577043,70.94000244140625,1.7366830886206928,132.50999450683594,1.9001210948805494,153.5,1.7045365784658235
